Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.gjt.sp.jedit,SizeSaver,componentMoved,16,1,1
.,org.gjt.sp.jedit,SizeSaver,run,8,1,0
.,org.gjt.sp.jedit,SizeSaver,run,3,1,0
.,org.gjt.sp.jedit,Abbrevs,getExpandOnInput,3,1,0
.,org.gjt.sp.jedit,Abbrevs,setExpandOnInput,3,1,1
.,org.gjt.sp.jedit,Abbrevs,expandAbbrev,60,13,2
.,org.gjt.sp.jedit,Abbrevs,getGlobalAbbrevs,4,2,0
.,org.gjt.sp.jedit,Abbrevs,setGlobalAbbrevs,4,1,1
.,org.gjt.sp.jedit,Abbrevs,getModeAbbrevs,4,2,0
.,org.gjt.sp.jedit,Abbrevs,setModeAbbrevs,4,1,1
.,org.gjt.sp.jedit,Abbrevs,addGlobalAbbrev,5,2,2
.,org.gjt.sp.jedit,Abbrevs,addModeAbbrev,10,3,3
.,org.gjt.sp.jedit,Abbrevs,save,24,3,0
.,org.gjt.sp.jedit,Abbrevs,Abbrevs,2,1,0
.,org.gjt.sp.jedit,Abbrevs,load,29,3,0
.,org.gjt.sp.jedit,Abbrevs,countNewlines,7,3,2
.,org.gjt.sp.jedit,Abbrevs,expandAbbrev,10,5,4
.,org.gjt.sp.jedit,Abbrevs,loadAbbrevs,28,7,1
.,org.gjt.sp.jedit,Abbrevs,saveAbbrevs,17,2,1
.,org.gjt.sp.jedit,Abbrevs,saveAbbrevs,12,2,2
.,org.gjt.sp.jedit,Abbrevs,Expansion,40,13,3
.,org.gjt.sp.jedit,Expansion,Expansion,40,13,3
.,org.gjt.sp.jedit,SplitConfigParser,SplitConfigParser,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setIncludeSplits,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setIncludeFiles,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setIncludeRemoteFiles,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,parse,76,14,0
.,org.gjt.sp.jedit,SplitConfigParser,BufferSet,2,1,0
.,org.gjt.sp.jedit,SplitConfigParser,BufferSet,4,1,2
.,org.gjt.sp.jedit,SplitConfigParser,addBuffer,11,4,1
.,org.gjt.sp.jedit,SplitConfigParser,getBuffers,3,1,0
.,org.gjt.sp.jedit,SplitConfigParser,addBufferSet,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setScope,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,getScope,3,1,0
.,org.gjt.sp.jedit,SplitConfigParser,toString,17,4,0
.,org.gjt.sp.jedit,SplitConfigParser,isRemote,7,2,1
.,org.gjt.sp.jedit,SplitConfigParser,setLeft,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setRight,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setDirection,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,setOffset,3,1,1
.,org.gjt.sp.jedit,SplitConfigParser,toString,11,3,0
.,org.gjt.sp.jedit,BufferSet,BufferSet,2,1,0
.,org.gjt.sp.jedit,BufferSet,BufferSet,4,1,2
.,org.gjt.sp.jedit,BufferSet,addBuffer,11,4,1
.,org.gjt.sp.jedit,BufferSet,getBuffers,3,1,0
.,org.gjt.sp.jedit,BufferSet,addBufferSet,3,1,1
.,org.gjt.sp.jedit,BufferSet,setScope,3,1,1
.,org.gjt.sp.jedit,BufferSet,getScope,3,1,0
.,org.gjt.sp.jedit,BufferSet,toString,17,4,0
.,org.gjt.sp.jedit,BufferSet,isRemote,7,2,1
.,org.gjt.sp.jedit,Split,setLeft,3,1,1
.,org.gjt.sp.jedit,Split,setRight,3,1,1
.,org.gjt.sp.jedit,Split,setDirection,3,1,1
.,org.gjt.sp.jedit,Split,setOffset,3,1,1
.,org.gjt.sp.jedit,Split,toString,11,3,0
.,org.gjt.sp.jedit,JEditRegistersListener,registerChanged,3,1,1
.,org.gjt.sp.jedit,Autosave,setInterval,15,4,1
.,org.gjt.sp.jedit,Autosave,stop,3,2,0
.,org.gjt.sp.jedit,Autosave,actionPerformed,13,5,1
.,org.gjt.sp.jedit,Autosave,Autosave,2,1,0
.,org.gjt.sp.jedit,Macros,showRunScriptDialog,13,3,1
.,org.gjt.sp.jedit,Macros,runScript,21,3,3
.,org.gjt.sp.jedit,Macros,message,18,2,2
.,org.gjt.sp.jedit,Macros,run,3,1,0
.,org.gjt.sp.jedit,Macros,error,18,2,2
.,org.gjt.sp.jedit,Macros,run,3,1,0
.,org.gjt.sp.jedit,Macros,input,4,1,2
.,org.gjt.sp.jedit,Macros,input,19,2,3
.,org.gjt.sp.jedit,Macros,run,3,1,0
.,org.gjt.sp.jedit,Macros,confirm,19,2,3
.,org.gjt.sp.jedit,Macros,run,3,1,0
.,org.gjt.sp.jedit,Macros,confirm,19,2,4
.,org.gjt.sp.jedit,Macros,run,3,1,0
.,org.gjt.sp.jedit,Macros,loadMacros,17,3,0
.,org.gjt.sp.jedit,Macros,registerHandler,8,2,1
.,org.gjt.sp.jedit,Macros,unregisterHandler,8,2,1
.,org.gjt.sp.jedit,Macros,getHandlers,4,1,0
.,org.gjt.sp.jedit,Macros,getHandlerForPathName,6,3,1
.,org.gjt.sp.jedit,Macros,getHandler,6,3,1
.,org.gjt.sp.jedit,Macros,getMacroHierarchy,3,1,0
.,org.gjt.sp.jedit,Macros,getMacroActionSet,3,1,0
.,org.gjt.sp.jedit,Macros,getMacro,3,1,1
.,org.gjt.sp.jedit,Macros,getLastMacro,3,1,0
.,org.gjt.sp.jedit,Macros,setLastMacro,3,1,1
.,org.gjt.sp.jedit,Macros,Macro,6,1,4
.,org.gjt.sp.jedit,Macros,getHandler,3,1,0
.,org.gjt.sp.jedit,Macros,getPath,3,1,0
.,org.gjt.sp.jedit,Macros,invoke,13,2,1
.,org.gjt.sp.jedit,Macros,getCode,3,1,0
.,org.gjt.sp.jedit,Macros,macroNameToLabel,4,1,1
.,org.gjt.sp.jedit,Macros,recordTemporaryMacro,16,4,1
.,org.gjt.sp.jedit,Macros,recordMacro,19,5,1
.,org.gjt.sp.jedit,Macros,stopRecording,9,3,1
.,org.gjt.sp.jedit,Macros,runTemporaryMacro,22,4,1
.,org.gjt.sp.jedit,Macros,loadMacros,33,9,3
.,org.gjt.sp.jedit,Macros,addMacro,19,3,3
.,org.gjt.sp.jedit,Macros,recordMacro,4,1,3
.,org.gjt.sp.jedit,Macros,Recorder,6,1,3
.,org.gjt.sp.jedit,Macros,record,6,2,1
.,org.gjt.sp.jedit,Macros,record,6,2,2
.,org.gjt.sp.jedit,Macros,recordInput,9,4,3
.,org.gjt.sp.jedit,Macros,recordInput,23,4,2
.,org.gjt.sp.jedit,Macros,handleBufferUpdate,5,2,1
.,org.gjt.sp.jedit,Macros,append,3,1,1
.,org.gjt.sp.jedit,Macros,dispose,8,2,0
.,org.gjt.sp.jedit,Macros,flushInput,12,3,0
.,org.gjt.sp.jedit,Macros,getName,3,1,0
.,org.gjt.sp.jedit,Macros,getLabel,3,1,0
.,org.gjt.sp.jedit,Macros,accept,3,1,1
.,org.gjt.sp.jedit,Macros,createMacro,0,1,2
.,org.gjt.sp.jedit,Macros,runMacro,0,1,2
.,org.gjt.sp.jedit,Macros,runMacro,3,1,3
.,org.gjt.sp.jedit,Macros,Handler,10,1,1
.,org.gjt.sp.jedit,Macros,BeanShellHandler,3,1,0
.,org.gjt.sp.jedit,Macros,createMacro,4,1,2
.,org.gjt.sp.jedit,Macros,runMacro,3,1,2
.,org.gjt.sp.jedit,Macros,runMacro,3,1,3
.,org.gjt.sp.jedit,Macro,Macro,6,1,4
.,org.gjt.sp.jedit,Macro,getHandler,3,1,0
.,org.gjt.sp.jedit,Macro,getPath,3,1,0
.,org.gjt.sp.jedit,Macro,invoke,13,2,1
.,org.gjt.sp.jedit,Macro,getCode,3,1,0
.,org.gjt.sp.jedit,Macro,macroNameToLabel,4,1,1
.,org.gjt.sp.jedit,Recorder,Recorder,6,1,3
.,org.gjt.sp.jedit,Recorder,record,6,2,1
.,org.gjt.sp.jedit,Recorder,record,6,2,2
.,org.gjt.sp.jedit,Recorder,recordInput,9,4,3
.,org.gjt.sp.jedit,Recorder,recordInput,23,4,2
.,org.gjt.sp.jedit,Recorder,handleBufferUpdate,5,2,1
.,org.gjt.sp.jedit,Recorder,append,3,1,1
.,org.gjt.sp.jedit,Recorder,dispose,8,2,0
.,org.gjt.sp.jedit,Recorder,flushInput,12,3,0
.,org.gjt.sp.jedit,Handler,getName,3,1,0
.,org.gjt.sp.jedit,Handler,getLabel,3,1,0
.,org.gjt.sp.jedit,Handler,accept,3,1,1
.,org.gjt.sp.jedit,Handler,createMacro,0,1,2
.,org.gjt.sp.jedit,Handler,runMacro,0,1,2
.,org.gjt.sp.jedit,Handler,runMacro,3,1,3
.,org.gjt.sp.jedit,Handler,Handler,10,1,1
.,org.gjt.sp.jedit,BeanShellHandler,BeanShellHandler,3,1,0
.,org.gjt.sp.jedit,BeanShellHandler,createMacro,4,1,2
.,org.gjt.sp.jedit,BeanShellHandler,runMacro,3,1,2
.,org.gjt.sp.jedit,BeanShellHandler,runMacro,3,1,3
.,org.gjt.sp.jedit,AbstractOptionPane,AbstractOptionPane,5,1,1
.,org.gjt.sp.jedit,AbstractOptionPane,getName,3,1,0
.,org.gjt.sp.jedit,AbstractOptionPane,getComponent,3,1,0
.,org.gjt.sp.jedit,AbstractOptionPane,init,6,2,0
.,org.gjt.sp.jedit,AbstractOptionPane,save,3,2,0
.,org.gjt.sp.jedit,AbstractOptionPane,newLabel,11,1,2
.,org.gjt.sp.jedit,AbstractOptionPane,addComponent,5,1,2
.,org.gjt.sp.jedit,AbstractOptionPane,addComponent,5,1,3
.,org.gjt.sp.jedit,AbstractOptionPane,addComponent,3,1,2
.,org.gjt.sp.jedit,AbstractOptionPane,addComponent,17,1,3
.,org.gjt.sp.jedit,AbstractOptionPane,addComponent,12,1,1
.,org.gjt.sp.jedit,AbstractOptionPane,addComponent,12,1,2
.,org.gjt.sp.jedit,AbstractOptionPane,copyToolTips,17,5,2
.,org.gjt.sp.jedit,AbstractOptionPane,addSeparator,14,1,0
.,org.gjt.sp.jedit,AbstractOptionPane,addSeparator,27,2,1
.,org.gjt.sp.jedit,AbstractOptionPane,_init,2,1,0
.,org.gjt.sp.jedit,AbstractOptionPane,_save,2,1,0
.,org.gjt.sp.jedit,RegistersListener,registerChanged,0,1,1
.,org.gjt.sp.jedit,OptionGroup,OptionGroup,5,1,1
.,org.gjt.sp.jedit,OptionGroup,OptionGroup,10,2,3
.,org.gjt.sp.jedit,OptionGroup,getName,3,1,0
.,org.gjt.sp.jedit,OptionGroup,getLabel,3,1,0
.,org.gjt.sp.jedit,OptionGroup,addOptionGroup,3,1,1
.,org.gjt.sp.jedit,OptionGroup,addOptionPane,4,1,1
.,org.gjt.sp.jedit,OptionGroup,addOptionPane,4,1,1
.,org.gjt.sp.jedit,OptionGroup,getMembers,3,1,0
.,org.gjt.sp.jedit,OptionGroup,getMember,3,1,1
.,org.gjt.sp.jedit,OptionGroup,getMemberIndex,3,1,1
.,org.gjt.sp.jedit,OptionGroup,getMemberCount,3,1,0
.,org.gjt.sp.jedit,OptionGroup,setSort,3,1,1
.,org.gjt.sp.jedit,OptionGroup,insertionSort,22,7,2
.,org.gjt.sp.jedit,RegisterSaver,loadRegisters,0,1,0
.,org.gjt.sp.jedit,RegisterSaver,saveRegisters,0,1,0
.,org.gjt.sp.jedit,Registers,copy,7,2,2
.,org.gjt.sp.jedit,Registers,cut,11,3,2
.,org.gjt.sp.jedit,Registers,append,3,1,2
.,org.gjt.sp.jedit,Registers,append,3,1,3
.,org.gjt.sp.jedit,Registers,append,30,8,4
.,org.gjt.sp.jedit,Registers,paste,3,1,2
.,org.gjt.sp.jedit,Registers,paste,3,1,3
.,org.gjt.sp.jedit,Registers,paste,37,6,3
.,org.gjt.sp.jedit,Registers,paste,29,7,4
.,org.gjt.sp.jedit,Registers,_paste,30,4,4
.,org.gjt.sp.jedit,Registers,applyMode,5,2,2
.,org.gjt.sp.jedit,Registers,getTextFromTransferable,13,1,2
.,org.gjt.sp.jedit,Registers,getRegister,7,4,1
.,org.gjt.sp.jedit,Registers,setRegister,10,3,2
.,org.gjt.sp.jedit,Registers,setRegister,3,1,2
.,org.gjt.sp.jedit,Registers,setRegister,13,3,2
.,org.gjt.sp.jedit,Registers,clearRegister,10,4,1
.,org.gjt.sp.jedit,Registers,getRegisters,4,2,0
.,org.gjt.sp.jedit,Registers,getRegisterNameString,12,6,0
.,org.gjt.sp.jedit,Registers,saveRegisters,7,3,0
.,org.gjt.sp.jedit,Registers,setListener,3,1,1
.,org.gjt.sp.jedit,Registers,setSaver,3,1,1
.,org.gjt.sp.jedit,Registers,isLoading,3,1,0
.,org.gjt.sp.jedit,Registers,setLoading,3,1,1
.,org.gjt.sp.jedit,Registers,Registers,2,1,0
.,org.gjt.sp.jedit,Registers,touchRegister,5,4,1
.,org.gjt.sp.jedit,Registers,loadRegisters,6,2,0
.,org.gjt.sp.jedit,Registers,stripEOLChars,15,4,1
.,org.gjt.sp.jedit,Registers,toString,0,1,0
.,org.gjt.sp.jedit,Registers,setValue,0,1,1
.,org.gjt.sp.jedit,Registers,getTransferable,0,1,0
.,org.gjt.sp.jedit,Registers,setTransferable,0,1,1
.,org.gjt.sp.jedit,Registers,ClipboardRegister,3,1,1
.,org.gjt.sp.jedit,Registers,setValue,4,1,1
.,org.gjt.sp.jedit,Registers,toString,14,2,0
.,org.gjt.sp.jedit,Registers,getTransferable,3,1,0
.,org.gjt.sp.jedit,Registers,setTransferable,3,1,1
.,org.gjt.sp.jedit,Registers,debugListDataFlavors,9,3,1
.,org.gjt.sp.jedit,Registers,setValue,3,1,1
.,org.gjt.sp.jedit,Registers,toString,15,3,0
.,org.gjt.sp.jedit,Registers,getTransferable,3,1,0
.,org.gjt.sp.jedit,Registers,setTransferable,3,1,1
.,org.gjt.sp.jedit,Register,toString,0,1,0
.,org.gjt.sp.jedit,Register,setValue,0,1,1
.,org.gjt.sp.jedit,Register,getTransferable,0,1,0
.,org.gjt.sp.jedit,Register,setTransferable,0,1,1
.,org.gjt.sp.jedit,ClipboardRegister,ClipboardRegister,3,1,1
.,org.gjt.sp.jedit,ClipboardRegister,setValue,4,1,1
.,org.gjt.sp.jedit,ClipboardRegister,toString,14,2,0
.,org.gjt.sp.jedit,ClipboardRegister,getTransferable,3,1,0
.,org.gjt.sp.jedit,ClipboardRegister,setTransferable,3,1,1
.,org.gjt.sp.jedit,DefaultRegister,setValue,3,1,1
.,org.gjt.sp.jedit,DefaultRegister,toString,15,3,0
.,org.gjt.sp.jedit,DefaultRegister,getTransferable,3,1,0
.,org.gjt.sp.jedit,DefaultRegister,setTransferable,3,1,1
.,org.gjt.sp.jedit,View,getDockableWindowManager,3,1,0
.,org.gjt.sp.jedit,View,getDockingFrameworkName,4,1,0
.,org.gjt.sp.jedit,View,getDockingFrameworkProvider,11,3,0
.,org.gjt.sp.jedit,View,getToolBar,3,1,0
.,org.gjt.sp.jedit,View,addToolBar,3,1,1
.,org.gjt.sp.jedit,View,addToolBar,3,1,2
.,org.gjt.sp.jedit,View,addToolBar,4,1,3
.,org.gjt.sp.jedit,View,removeToolBar,6,3,1
.,org.gjt.sp.jedit,View,showWaitCursor,7,2,0
.,org.gjt.sp.jedit,View,hideWaitCursor,8,3,0
.,org.gjt.sp.jedit,View,getSearchBar,3,1,0
.,org.gjt.sp.jedit,View,getActionBar,3,1,0
.,org.gjt.sp.jedit,View,getStatus,3,1,0
.,org.gjt.sp.jedit,View,quickIncrementalSearch,18,7,1
.,org.gjt.sp.jedit,View,quickHyperSearch,26,7,1
.,org.gjt.sp.jedit,View,actionBar,5,3,0
.,org.gjt.sp.jedit,View,getKeyEventInterceptor,3,1,0
.,org.gjt.sp.jedit,View,setKeyEventInterceptor,3,1,1
.,org.gjt.sp.jedit,View,getInputHandler,3,1,0
.,org.gjt.sp.jedit,View,setInputHandler,3,1,1
.,org.gjt.sp.jedit,View,getMacroRecorder,3,1,0
.,org.gjt.sp.jedit,View,setMacroRecorder,3,1,1
.,org.gjt.sp.jedit,View,processKeyEvent,4,2,1
.,org.gjt.sp.jedit,View,processKeyEvent,3,1,2
.,org.gjt.sp.jedit,View,processKeyEvent,4,2,2
.,org.gjt.sp.jedit,View,splitHorizontally,3,1,0
.,org.gjt.sp.jedit,View,splitVertically,3,1,0
.,org.gjt.sp.jedit,View,split,40,3,1
.,org.gjt.sp.jedit,View,run,3,1,0
.,org.gjt.sp.jedit,View,unsplit,18,5,0
.,org.gjt.sp.jedit,View,unsplitCurrent,33,8,0
.,org.gjt.sp.jedit,View,resplit,4,2,0
.,org.gjt.sp.jedit,View,getSplitConfig,8,2,0
.,org.gjt.sp.jedit,View,setSplitConfig,10,1,2
.,org.gjt.sp.jedit,View,nextTextArea,10,4,0
.,org.gjt.sp.jedit,View,prevTextArea,10,4,0
.,org.gjt.sp.jedit,View,getSplitPane,3,1,0
.,org.gjt.sp.jedit,View,getBuffer,4,2,0
.,org.gjt.sp.jedit,View,getBuffers,17,5,0
.,org.gjt.sp.jedit,View,setBuffer,3,1,1
.,org.gjt.sp.jedit,View,goToBuffer,3,1,1
.,org.gjt.sp.jedit,View,showBuffer,3,1,1
.,org.gjt.sp.jedit,View,getTextArea,4,2,0
.,org.gjt.sp.jedit,View,getEditPane,3,1,0
.,org.gjt.sp.jedit,View,getEditPanes,13,2,0
.,org.gjt.sp.jedit,View,getViewConfig,38,6,0
.,org.gjt.sp.jedit,View,isClosed,3,1,0
.,org.gjt.sp.jedit,View,isPlainView,3,1,0
.,org.gjt.sp.jedit,View,getNext,3,1,0
.,org.gjt.sp.jedit,View,getPrev,3,1,0
.,org.gjt.sp.jedit,View,handlePropertiesChanged,3,1,1
.,org.gjt.sp.jedit,View,handleSearchSettingsChanged,3,2,1
.,org.gjt.sp.jedit,View,getMinimumSize,3,1,0
.,org.gjt.sp.jedit,View,setWaitSocket,3,1,1
.,org.gjt.sp.jedit,View,toString,3,1,0
.,org.gjt.sp.jedit,View,updateTitle,20,8,0
.,org.gjt.sp.jedit,View,setUserTitle,4,1,1
.,org.gjt.sp.jedit,View,showUserTitleDialog,5,2,0
.,org.gjt.sp.jedit,View,getPrefixFocusOwner,3,1,0
.,org.gjt.sp.jedit,View,setPrefixFocusOwner,3,1,1
.,org.gjt.sp.jedit,View,visit,7,2,1
.,org.gjt.sp.jedit,View,closeAllMenus,4,1,0
.,org.gjt.sp.jedit,View,View,26,2,2
.,org.gjt.sp.jedit,View,updateFullScreenProps,20,6,0
.,org.gjt.sp.jedit,View,isFullScreenMode,3,1,0
.,org.gjt.sp.jedit,View,toggleFullScreen,29,5,0
.,org.gjt.sp.jedit,View,confirmToCloseDirty,16,5,0
.,org.gjt.sp.jedit,View,close,27,3,0
.,org.gjt.sp.jedit,View,setMainContent,14,3,1
.,org.gjt.sp.jedit,View,getEditPanes,8,3,2
.,org.gjt.sp.jedit,View,showBuffer,16,6,2
.,org.gjt.sp.jedit,View,getSplitConfig,11,1,2
.,org.gjt.sp.jedit,View,appendToSplitConfig,25,4,2
.,org.gjt.sp.jedit,View,restoreSplitConfig,101,23,2
.,org.gjt.sp.jedit,View,propertiesChanged,36,9,0
.,org.gjt.sp.jedit,View,updateBufferSwitcherStates,28,9,0
.,org.gjt.sp.jedit,View,loadToolBars,19,7,0
.,org.gjt.sp.jedit,View,createEditPane,3,1,1
.,org.gjt.sp.jedit,View,createEditPane,9,1,2
.,org.gjt.sp.jedit,View,setEditPane,8,1,1
.,org.gjt.sp.jedit,View,handleBufferUpdate,12,4,1
.,org.gjt.sp.jedit,View,handleEditPaneUpdate,9,2,1
.,org.gjt.sp.jedit,View,handleViewUpdate,7,5,1
.,org.gjt.sp.jedit,View,closeDuplicateBuffers,18,7,1
.,org.gjt.sp.jedit,View,visit,5,3,1
.,org.gjt.sp.jedit,View,updateGutterBorders,4,2,0
.,org.gjt.sp.jedit,View,getOpenBuffers,7,2,0
.,org.gjt.sp.jedit,View,mergeBufferSets,6,2,2
.,org.gjt.sp.jedit,View,caretUpdate,3,2,1
.,org.gjt.sp.jedit,View,focusGained,9,4,1
.,org.gjt.sp.jedit,View,scrolledVertically,3,2,1
.,org.gjt.sp.jedit,View,scrolledHorizontally,2,1,1
.,org.gjt.sp.jedit,View,windowActivated,9,4,1
.,org.gjt.sp.jedit,View,windowClosing,3,1,1
.,org.gjt.sp.jedit,View,ViewConfig,2,1,0
.,org.gjt.sp.jedit,View,ViewConfig,9,1,1
.,org.gjt.sp.jedit,View,ViewConfig,9,1,7
.,org.gjt.sp.jedit,View,isInsideScreen,8,2,2
.,org.gjt.sp.jedit,View,adjust,14,4,2
.,org.gjt.sp.jedit,View,getDefaultComponent,3,1,1
.,org.gjt.sp.jedit,View,SetCursorVisitor,3,1,1
.,org.gjt.sp.jedit,View,visit,3,1,1
.,org.gjt.sp.jedit,CaretHandler,caretUpdate,3,2,1
.,org.gjt.sp.jedit,FocusHandler,focusGained,9,4,1
.,org.gjt.sp.jedit,ScrollHandler,scrolledVertically,3,2,1
.,org.gjt.sp.jedit,ScrollHandler,scrolledHorizontally,2,1,1
.,org.gjt.sp.jedit,WindowHandler,windowActivated,9,4,1
.,org.gjt.sp.jedit,WindowHandler,windowClosing,3,1,1
.,org.gjt.sp.jedit,ViewConfig,ViewConfig,2,1,0
.,org.gjt.sp.jedit,ViewConfig,ViewConfig,9,1,1
.,org.gjt.sp.jedit,ViewConfig,ViewConfig,9,1,7
.,org.gjt.sp.jedit,MyFocusTraversalPolicy,getDefaultComponent,3,1,1
.,org.gjt.sp.jedit,SetCursorVisitor,SetCursorVisitor,3,1,1
.,org.gjt.sp.jedit,SetCursorVisitor,visit,3,1,1
.,org.gjt.sp.jedit,JEditActionContext,invokeAction,0,1,2
.,org.gjt.sp.jedit,JEditActionContext,addActionSet,13,3,1
.,org.gjt.sp.jedit,JEditActionContext,removeActionSet,13,3,1
.,org.gjt.sp.jedit,JEditActionContext,getActionSets,7,2,0
.,org.gjt.sp.jedit,JEditActionContext,getAction,5,2,1
.,org.gjt.sp.jedit,JEditActionContext,getActionSetForAction,3,1,1
.,org.gjt.sp.jedit,JEditActionContext,getActionNames,9,3,0
.,org.gjt.sp.jedit,BeanShell,init,3,1,0
.,org.gjt.sp.jedit,BeanShell,evalSelection,3,1,2
.,org.gjt.sp.jedit,BeanShell,showEvaluateDialog,24,6,1
.,org.gjt.sp.jedit,BeanShell,showEvaluateLinesDialog,22,5,1
.,org.gjt.sp.jedit,BeanShell,runScript,9,1,4
.,org.gjt.sp.jedit,BeanShell,runScript,9,1,4
.,org.gjt.sp.jedit,BeanShell,_runScript,3,1,4
.,org.gjt.sp.jedit,BeanShell,_runScript,29,4,4
.,org.gjt.sp.jedit,BeanShell,eval,3,1,3
.,org.gjt.sp.jedit,BeanShell,_eval,3,1,3
.,org.gjt.sp.jedit,BeanShell,cacheBlock,3,1,3
.,org.gjt.sp.jedit,BeanShell,runCachedBlock,3,1,3
.,org.gjt.sp.jedit,BeanShell,isScriptRunning,3,1,0
.,org.gjt.sp.jedit,BeanShell,getNameSpace,3,1,0
.,org.gjt.sp.jedit,BeanShell,resetClassManager,3,1,0
.,org.gjt.sp.jedit,BeanShell,MyBeanShellFacade,3,1,0
.,org.gjt.sp.jedit,BeanShell,init,16,1,0
.,org.gjt.sp.jedit,BeanShell,setupDefaultVariables,10,2,2
.,org.gjt.sp.jedit,BeanShell,resetDefaultVariables,7,1,1
.,org.gjt.sp.jedit,BeanShell,handleException,6,2,3
.,org.gjt.sp.jedit,MyBeanShellFacade,MyBeanShellFacade,3,1,0
.,org.gjt.sp.jedit,MyBeanShellFacade,init,16,1,0
.,org.gjt.sp.jedit,MyBeanShellFacade,setupDefaultVariables,10,2,2
.,org.gjt.sp.jedit,MyBeanShellFacade,resetDefaultVariables,7,1,1
.,org.gjt.sp.jedit,MyBeanShellFacade,handleException,6,2,3
.,org.gjt.sp.jedit,EditPlugin,start,2,1,0
.,org.gjt.sp.jedit,EditPlugin,stop,2,1,0
.,org.gjt.sp.jedit,EditPlugin,getPluginHome,3,1,0
.,org.gjt.sp.jedit,EditPlugin,getPluginHome,3,1,1
.,org.gjt.sp.jedit,EditPlugin,getPluginHome,3,1,1
.,org.gjt.sp.jedit,EditPlugin,getPluginHome,11,4,1
.,org.gjt.sp.jedit,EditPlugin,getResourceAsStream,3,1,2
.,org.gjt.sp.jedit,EditPlugin,getResourceAsStream,3,1,2
.,org.gjt.sp.jedit,EditPlugin,getResourceAsStream,10,2,2
.,org.gjt.sp.jedit,EditPlugin,getResourceAsOutputStream,3,1,2
.,org.gjt.sp.jedit,EditPlugin,getResourceAsOutputStream,3,1,2
.,org.gjt.sp.jedit,EditPlugin,getResourceAsOutputStream,17,4,2
.,org.gjt.sp.jedit,EditPlugin,getResourcePath,3,1,2
.,org.gjt.sp.jedit,EditPlugin,getResourcePath,3,1,2
.,org.gjt.sp.jedit,EditPlugin,getResourcePath,5,2,2
.,org.gjt.sp.jedit,EditPlugin,getClassName,3,1,0
.,org.gjt.sp.jedit,EditPlugin,getPluginJAR,3,1,0
.,org.gjt.sp.jedit,EditPlugin,createMenuItems,12,4,0
.,org.gjt.sp.jedit,EditPlugin,createBrowserMenuItems,14,4,0
.,org.gjt.sp.jedit,EditPlugin,getClassName,3,1,0
.,org.gjt.sp.jedit,EditPlugin,Broken,4,1,2
.,org.gjt.sp.jedit,EditPlugin,getClassName,3,1,0
.,org.gjt.sp.jedit,EditPlugin,Deferred,4,1,2
.,org.gjt.sp.jedit,EditPlugin,loadPluginClass,3,1,0
.,org.gjt.sp.jedit,EditPlugin,toString,3,1,0
.,org.gjt.sp.jedit,Broken,getClassName,3,1,0
.,org.gjt.sp.jedit,Broken,Broken,4,1,2
.,org.gjt.sp.jedit,Deferred,getClassName,3,1,0
.,org.gjt.sp.jedit,Deferred,Deferred,4,1,2
.,org.gjt.sp.jedit,Deferred,loadPluginClass,3,1,0
.,org.gjt.sp.jedit,Deferred,toString,3,1,0
.,org.gjt.sp.jedit,JEditAbstractEditAction,JEditAbstractEditAction,3,1,1
.,org.gjt.sp.jedit,JEditAbstractEditAction,JEditAbstractEditAction,4,1,2
.,org.gjt.sp.jedit,JEditAbstractEditAction,getName,3,1,0
.,org.gjt.sp.jedit,JEditAbstractEditAction,setName,3,1,1
.,org.gjt.sp.jedit,JEditAbstractEditAction,invoke,0,1,1
.,org.gjt.sp.jedit,JEditAbstractEditAction,invoke,4,1,2
.,org.gjt.sp.jedit,JEditAbstractEditAction,toString,3,1,0
.,org.gjt.sp.jedit,PerspectiveManager,isPerspectiveDirty,3,1,0
.,org.gjt.sp.jedit,PerspectiveManager,setPerspectiveDirty,3,1,1
.,org.gjt.sp.jedit,PerspectiveManager,isPerspectiveEnabled,3,1,0
.,org.gjt.sp.jedit,PerspectiveManager,setPerspectiveEnabled,3,1,1
.,org.gjt.sp.jedit,PerspectiveManager,loadPerspective,13,3,1
.,org.gjt.sp.jedit,PerspectiveManager,savePerspective,88,12,1
.,org.gjt.sp.jedit,PerspectiveManager,PerspectiveHandler,7,1,1
.,org.gjt.sp.jedit,PerspectiveManager,resolveEntity,3,1,2
.,org.gjt.sp.jedit,PerspectiveManager,startElement,8,2,4
.,org.gjt.sp.jedit,PerspectiveManager,attribute,11,10,2
.,org.gjt.sp.jedit,PerspectiveManager,skipRemote,8,4,1
.,org.gjt.sp.jedit,PerspectiveManager,endElement,31,12,3
.,org.gjt.sp.jedit,PerspectiveManager,characters,3,1,3
.,org.gjt.sp.jedit,PerspectiveHandler,PerspectiveHandler,7,1,1
